stcotrbg,adj_acs_1,sp_1,diff_1,w_diff_1,adj_acs_2,sp_2,diff_2,w_diff_2,adj_acs_3,sp_3,diff_3,w_diff_3,adj_acs_4,sp_4,diff_4,w_diff_4,adj_acs_5,sp_5,diff_5,w_diff_5,adj_acs_6,sp_6,diff_6,w_diff_6,adj_acs_7,sp_7,diff_7,w_diff_7
"420034160002",0,0,0,0.00,11,10,1,0.03,37,35,2,0.23,100,102,2,0.61,101,107,6,1.86,31,30,1,0.10,46,42,4,0.56
"420034171001",14,18,4,0.15,73,75,2,0.40,81,75,6,1.34,21,20,1,0.06,49,43,6,0.81,62,60,2,0.34,62,71,9,1.54
"420034171002",0,0,0,0.00,19,18,1,0.06,42,36,6,0.76,78,73,5,1.17,62,65,3,0.56,48,55,7,1.01,84,86,2,0.50
"420034171003",17,12,5,0.31,7,2,5,0.13,78,86,8,2.24,51,58,7,1.28,32,30,2,0.23,48,43,5,0.86,45,47,2,0.32
"420034172001",38,43,5,0.30,53,54,1,0.08,115,100,15,2.73,136,145,9,1.93,99,109,10,1.56,65,57,8,0.82,127,125,2,0.40
"420034180001",4,5,1,0.00,92,97,5,0.56,112,104,8,1.09,146,140,6,1.07,176,161,15,3.22,114,124,10,1.39,177,190,13,2.80
"420034190001",0,0,0,0.00,39,37,2,0.18,33,40,7,0.52,120,101,19,5.16,143,155,12,3.88,80,83,3,0.54,27,26,1,0.06
"420034190002",22,32,10,0.61,12,7,5,0.17,109,95,14,4.23,80,94,14,3.10,34,40,6,0.57,27,23,4,0.30,77,70,7,1.49
"420034190003",11,14,3,0.06,61,59,2,0.21,0,0,0,0.00,81,91,10,1.38,124,122,2,0.42,248,238,10,4.22,63,64,1,0.11
"420034200001",30,29,1,0.04,126,111,15,2.28,141,137,4,0.68,102,98,4,0.49,178,185,7,1.50,106,102,4,0.51,147,168,21,3.72
"420034211001",12,10,2,0.06,10,12,2,0.05,86,108,22,4.64,91,79,12,2.68,108,102,6,1.59,63,67,4,0.62,38,30,8,0.75
"420034211002",13,13,0,0.00,15,10,5,0.19,22,19,3,0.17,86,86,0,0.00,63,73,10,1.62,75,84,9,1.74,114,103,11,3.23
"420034211003",0,0,0,0.00,21,26,5,0.16,77,77,0,0.00,117,92,25,4.56,145,165,20,4.52,41,42,1,0.06,240,239,1,0.37
"420034211004",0,0,0,0.00,0,0,0,0.00,26,25,1,0.09,27,28,1,0.09,61,56,5,1.03,93,95,2,0.63,89,92,3,0.90
"420034212001",10,13,3,0.04,39,51,12,0.62,98,88,10,1.29,185,175,10,2.44,162,180,18,3.85,173,161,12,2.74,91,90,1,0.12
"420034212002",0,0,0,0.00,39,38,1,0.09,64,59,5,0.76,148,159,11,3.87,74,68,6,1.05,31,33,2,0.15,65,64,1,0.15
"420034212003",0,0,0,0.00,12,15,3,0.31,48,43,5,2.09,9,8,1,0.08,36,33,3,0.94,0,0,0,0.00,10,16,6,0.52
"420034212004",0,0,0,0.00,10,12,2,0.05,77,82,5,0.96,141,131,10,3.52,60,61,1,0.15,56,47,9,1.26,57,68,11,1.56
"420034220001",23,15,8,0.31,13,8,5,0.11,42,53,11,0.78,198,191,7,2.34,216,219,3,1.09,74,81,7,0.87,27,26,1,0.05
"420034220002",0,0,0,0.00,0,0,0,0.00,19,27,8,0.57,46,47,1,0.17,78,79,1,0.29,52,45,7,1.37,71,68,3,0.80
"420034220003",0,0,0,0.00,105,112,7,1.40,66,60,6,0.76,124,124,0,0.00,153,156,3,0.88,30,23,7,0.40,46,49,3,0.26
"420034220004",0,0,0,0.00,33,31,2,0.10,79,77,2,0.23,233,235,2,0.69,153,146,7,1.58,72,70,2,0.21,110,121,11,1.78
"420034230001",8,4,4,0.07,87,92,5,0.91,92,82,10,1.92,127,124,3,0.79,77,87,10,1.60,27,24,3,0.17,62,67,5,0.65
"420034230002",40,41,1,0.08,85,92,7,1.22,104,94,10,2.14,59,45,14,1.70,98,111,13,2.62,34,41,7,0.49,67,63,4,0.55
"420034230003",0,0,0,0.00,124,123,1,0.30,96,109,13,3.05,66,63,3,0.48,35,35,0,0.00,15,11,4,0.15,73,68,5,0.89
"420034240001",36,39,3,0.27,45,32,13,1.47,48,56,8,0.96,138,142,4,1.38,66,65,1,0.17,48,49,1,0.12,18,16,2,0.09
"420034240002",0,0,0,0.00,79,67,12,2.65,16,16,0,0.00,40,34,6,0.67,100,105,5,1.40,84,89,5,1.17,39,47,8,0.87
"420034240003",57,46,11,1.45,54,56,2,0.25,72,84,12,2.00,88,91,3,0.61,27,19,8,0.50,58,54,4,0.54,77,83,6,1.07
"420034240004",62,56,6,0.82,37,38,1,0.08,131,130,1,0.29,57,52,5,0.63,61,72,11,1.49,57,51,6,0.76,46,52,6,0.61
"420034250001",0,0,0,0.00,28,28,0,0.00,0,0,0,0.00,78,81,3,0.92,108,104,4,1.71,7,9,2,0.06,32,31,1,0.13
"420034250002",0,0,0,0.00,67,79,12,1.91,67,67,0,0.00,82,80,2,0.39,97,104,7,1.62,43,40,3,0.31,64,50,14,2.13
"420034250003",23,27,4,0.17,207,208,1,0.38,53,43,10,0.98,93,90,3,0.52,40,40,0,0.00,75,83,8,1.11,48,48,0,0.00
"420034250004",15,19,4,0.15,62,68,6,0.94,125,118,7,2.22,73,67,6,1.11,55,58,3,0.42,30,26,4,0.30,35,39,4,0.35
"420034263001",26,28,2,0.08,38,43,5,0.28,89,92,3,0.39,156,136,20,4.52,105,104,1,0.15,113,128,15,2.46,163,159,4,0.94
"420034263002",8,10,2,0.02,118,123,5,0.75,83,79,4,0.42,202,193,9,2.31,99,110,11,1.38,121,112,9,1.38,157,161,4,0.80
"420034263003",12,12,0,0.00,114,120,6,0.71,138,129,9,1.29,164,169,5,0.85,240,244,4,1.00,194,185,9,1.82,98,101,3,0.31
"420034264001",0,0,0,0.00,85,93,8,1.72,24,16,8,0.48,59,58,1,0.15,147,140,7,2.60,0,0,0,0.00,81,89,8,1.64
"420034264002",0,0,0,0.00,69,80,11,1.66,68,66,2,0.30,126,129,3,0.83,53,49,4,0.46,61,60,1,0.13,81,74,7,1.24
"420034264003",28,24,4,0.23,75,67,8,1.26,101,103,2,0.42,71,78,7,1.04,53,50,3,0.33,56,47,9,1.05,94,109,15,2.95
"420034264004",0,0,0,0.00,29,27,2,0.08,108,101,7,1.08,173,156,17,4.20,120,124,4,0.68,111,122,11,1.74,160,171,11,2.51
"420034267001",0,0,0,0.00,51,44,7,1.04,55,61,6,0.96,57,56,1,0.17,120,125,5,1.75,17,20,3,0.15,43,37,6,0.75
"420034267002",11,11,0,0.00,105,119,14,1.84,147,146,1,0.18,163,169,6,1.23,159,140,19,3.79,131,128,3,0.49,82,85,3,0.31
"420034268001",0,0,0,0.00,92,87,5,0.87,39,48,9,0.66,132,123,9,2.24,79,80,1,0.15,76,71,5,0.72,113,122,9,1.92
"420034268002",24,20,4,0.10,31,32,1,0.03,232,260,28,6.73,204,215,11,2.33,171,155,16,2.84,190,186,4,0.79,113,97,16,1.87
"420034268003",0,0,0,0.00,56,55,1,0.10,67,60,7,0.83,141,145,4,1.00,142,150,8,2.01,148,144,4,1.05,10,10,0,0.00
"420034270001",11,10,1,0.02,175,179,4,1.03,91,81,10,1.34,147,154,7,1.51,167,162,5,1.23,46,45,1,0.07,43,49,6,0.38
"420034270002",42,41,1,0.11,54,39,15,2.04,78,88,10,1.96,130,137,7,2.29,36,45,9,0.82,30,26,4,0.30,27,21,6,0.41
"420034270003",104,111,7,1.03,126,127,1,0.18,74,65,9,0.94,178,175,3,0.75,62,57,5,0.44,49,44,5,0.35,116,130,14,2.29
"420034271001",22,31,9,0.29,186,173,13,3.54,102,104,2,0.30,224,215,9,2.95,78,91,13,1.48,37,34,3,0.16,35,36,1,0.05
"420034271002",12,15,3,0.05,97,100,3,0.40,121,106,15,2.50,174,181,7,1.68,149,153,4,0.82,72,68,4,0.40,102,104,2,0.28
"420034271003",12,7,5,0.08,0,0,0,0.00,186,186,0,0.00,201,203,2,0.52,112,112,0,0.00,119,113,6,0.92,148,157,9,1.71
"420034272001",0,0,0,0.00,136,149,13,3.11,84,96,12,1.77,25,21,4,0.18,98,86,12,2.07,98,99,1,0.17,127,117,10,2.24
"420034272002",0,0,0,0.00,112,115,3,0.63,53,44,9,0.89,92,100,8,1.38,121,127,6,1.36,86,88,2,0.32,69,59,10,1.29
"420034272003",46,50,4,0.32,38,31,7,0.47,56,54,2,0.20,69,65,4,0.49,149,153,4,1.05,118,119,1,0.21,91,95,4,0.64
"420034272004",0,0,0,0.00,62,57,5,0.60,90,100,10,1.74,177,178,1,0.34,84,94,10,1.63,72,62,10,1.40,31,25,6,0.36
"420034281001",0,0,0,0.00,19,20,1,0.07,49,59,10,1.83,11,6,5,0.21,90,76,14,4.70,48,51,3,0.54,51,56,5,0.95
"420034281002",0,0,0,0.00,23,21,2,0.18,55,57,2,0.42,47,50,3,0.54,70,75,5,1.34,16,14,2,0.12,50,44,6,1.15
"420034282001",36,36,0,0.00,19,21,2,0.13,35,46,11,1.36,78,66,12,3.30,19,13,6,0.40,50,52,2,0.35,47,50,3,0.50
"420034282002",17,24,7,0.19,100,99,1,0.16,49,48,1,0.08,134,117,17,3.60,166,167,1,0.26,91,103,12,1.73,75,74,1,0.12
"420034291001",13,8,5,0.12,63,65,2,0.24,126,131,5,1.20,101,100,1,0.19,141,141,0,0.00,34,32,2,0.13,46,47,1,0.09
"420034291002",24,28,4,0.16,131,129,2,0.43,127,126,1,0.21,107,119,12,2.12,52,51,1,0.09,87,78,9,1.29,78,75,3,0.39
"420034292011",0,0,0,0.00,22,22,0,0.00,115,110,5,0.78,115,114,1,0.16,240,222,18,5.85,165,185,20,4.47,82,86,4,0.44
"420034292012",77,61,16,1.23,271,266,5,1.35,173,185,12,2.07,202,202,0,0.00,130,142,12,1.56,65,63,2,0.13,83,82,1,0.08
"420034292021",0,0,0,0.00,59,51,8,0.96,53,42,11,1.18,75,86,11,1.68,149,149,0,0.00,57,59,2,0.23,99,105,6,1.21
"420034292022",21,19,2,0.06,128,121,7,1.34,38,33,5,0.28,139,137,2,0.41,174,187,13,3.38,56,63,7,0.59,114,110,4,0.68
"420034292023",7,7,0,0.00,143,146,3,0.59,88,92,4,0.49,116,116,0,0.00,183,174,9,2.27,108,105,3,0.45,80,85,5,0.55
"420034293001",7,5,2,0.02,65,82,17,1.26,225,237,12,3.09,130,125,5,0.74,47,49,2,0.11,143,134,9,1.47,258,243,15,4.42
"420034293002",11,7,4,0.06,84,87,3,0.35,71,67,4,0.40,115,114,1,0.16,167,184,17,3.98,101,109,8,1.13,164,145,19,4.37
"420034293003",0,0,0,0.00,42,36,6,0.47,79,66,13,1.92,191,196,5,1.78,68,58,10,1.27,68,76,8,1.01,88,104,16,2.63
"420034293004",0,0,0,0.00,13,14,1,0.03,20,21,1,0.05,141,150,9,3.35,76,66,10,2.01,129,128,1,0.34,0,0,0,0.00
"420034294001",12,11,1,0.04,25,26,1,0.09,86,85,1,0.31,82,83,1,0.30,46,43,3,0.50,4,8,4,0.06,21,20,1,0.08
"420034294002",50,66,16,1.05,123,117,6,0.97,119,125,6,0.94,77,72,5,0.51,125,117,8,1.31,136,132,4,0.71,131,132,1,0.17
"420034294003",0,0,0,0.00,69,59,10,1.28,52,49,3,0.29,149,153,4,1.10,137,139,2,0.51,61,52,9,1.02,72,88,16,2.13
"420034294004",0,0,0,0.00,30,27,3,0.26,25,27,2,0.14,85,83,2,0.49,66,73,7,1.34,43,43,0,0.00,96,92,4,1.11
"420034295001",7,9,2,0.01,95,103,8,0.76,72,73,1,0.07,183,167,16,2.94,173,159,14,2.43,176,181,5,0.88,289,303,14,4.07
"420034295002",166,167,1,0.16,163,150,13,2.00,122,109,13,1.49,100,104,4,0.38,147,146,1,0.14,86,73,13,1.05,277,312,35,9.14
"420034295003",0,0,0,0.00,0,0,0,0.00,54,63,9,1.65,40,49,9,1.22,87,75,12,3.54,45,44,1,0.15,69,64,5,1.17
"420034296001",71,78,7,0.45,256,264,8,1.84,143,148,5,0.64,241,236,5,1.08,147,140,7,0.92,105,101,4,0.38,152,148,4,0.55
"420034296002",58,78,20,2.69,61,45,16,2.26,77,69,8,1.43,107,114,7,1.74,64,55,9,1.34,30,35,5,0.35,34,35,1,0.08
"420034297001",0,0,0,0.00,144,142,2,0.43,80,75,5,0.59,172,167,5,1.28,98,101,3,0.44,77,80,3,0.34,103,109,6,0.92
"420034297002",0,0,0,0.00,67,72,5,0.90,18,16,2,0.10,132,139,7,2.48,51,40,11,1.51,70,73,3,0.56,34,32,2,0.18
"420034301001",31,26,5,0.49,43,40,3,0.41,26,29,3,0.25,89,90,1,0.28,67,68,1,0.21,11,18,7,0.24,50,46,4,0.63
"420034301002",8,4,4,0.05,163,171,8,2.17,105,101,4,0.70,156,165,9,2.33,89,77,12,1.77,35,38,3,0.17,46,46,0,0.00
"420034302001",34,40,6,0.54,27,35,8,0.58,27,26,1,0.07,115,113,2,0.61,69,72,3,0.55,57,44,13,1.98,46,45,1,0.12
"420034302002",25,28,3,0.12,70,80,10,1.16,57,49,8,0.75,120,122,2,0.40,75,77,2,0.25,127,124,3,0.63,130,124,6,1.29
"420034302003",22,27,5,0.25,127,104,23,6.56,73,83,10,1.64,129,140,11,3.19,14,14,0,0.00,37,34,3,0.25,43,43,0,0.00
"420034302004",12,16,4,0.15,55,54,1,0.17,47,41,6,0.87,106,94,12,3.93,56,57,1,0.17,14,19,5,0.22,34,43,9,0.94
"420034302005",0,0,0,0.00,53,51,2,0.31,58,62,4,0.68,29,27,2,0.17,95,81,14,3.88,62,77,15,2.71,46,45,1,0.13
"420034311001",19,23,4,0.09,255,249,6,1.73,137,141,4,0.62,171,184,13,2.52,139,134,5,0.79,106,96,10,1.20,55,55,0,0.00
"420034311002",30,30,0,0.00,189,205,16,3.82,109,111,2,0.28,120,118,2,0.30,181,182,1,0.23,71,77,6,0.54,92,69,23,2.67
"420034314001",61,64,3,0.20,289,297,8,2.57,115,105,10,1.28,141,140,1,0.16,136,136,0,0.00,62,53,9,0.62,97,106,9,0.97
"420034315001",29,32,3,0.30,33,23,10,1.14,37,48,11,1.40,74,65,9,2.30,43,49,6,0.89,24,22,2,0.17,50,51,1,0.17
"420034315002",22,27,5,0.25,87,87,0,0.00,141,138,3,0.95,58,57,1,0.13,66,77,11,1.64,27,19,8,0.49,43,39,4,0.39
"420034315003",25,24,1,0.04,88,90,2,0.31,68,63,5,0.59,76,66,10,1.32,181,169,12,3.76,59,83,24,2.45,80,82,2,0.28
"420034315004",0,0,0,0.00,34,26,8,0.78,123,135,12,4.23,43,44,1,0.12,104,96,8,2.38,25,19,6,0.43,20,29,9,0.52
"420034323001",38,43,5,0.38,86,94,8,1.38,142,143,1,0.29,74,79,5,0.74,81,77,4,0.65,26,16,10,0.52,50,45,5,0.50
"420034323002",15,23,8,0.19,49,54,5,0.39,74,74,0,0.00,57,50,7,0.64,131,127,4,0.84,52,55,3,0.25,249,244,5,1.99
"420034324001",10,7,3,0.05,46,42,4,0.34,38,45,7,0.49,123,123,0,0.00,124,140,16,3.63,22,20,2,0.08,184,170,14,4.71
"420034324002",12,12,0,0.00,167,158,9,3.80,63,73,10,1.59,60,59,1,0.15,59,59,0,0.00,0,0,0,0.00,35,35,0,0.00
"420034324003",35,27,8,0.81,58,58,0,0.00,25,26,1,0.07,90,91,1,0.26,70,63,7,1.42,58,75,17,2.87,8,4,4,0.09
"420034340001",9,10,1,0.02,66,64,2,0.36,79,80,1,0.22,84,87,3,0.69,61,68,7,1.17,31,24,7,0.59,36,33,3,0.30
"420034340002",6,8,2,0.03,58,55,3,0.47,73,69,4,0.78,92,98,6,1.48,82,81,1,0.22,20,19,1,0.05,43,44,1,0.11
"420034350001",12,13,1,0.02,29,33,4,0.20,141,143,2,0.50,157,155,2,0.55,88,90,2,0.31,60,53,7,0.74,82,82,0,0.00
"420034350002",35,34,1,0.06,102,101,1,0.18,104,102,2,0.38,154,153,1,0.28,86,88,2,0.31,38,37,1,0.07,35,39,4,0.25
"420034370001",39,39,0,0.00,282,276,6,1.68,233,212,21,4.84,216,236,20,4.28,181,191,10,1.79,20,20,0,0.00,39,36,3,0.12
"420034370002",0,0,0,0.00,91,88,3,0.34,122,115,7,1.05,254,251,3,0.94,222,238,16,4.37,55,61,6,0.41,69,60,9,0.76
"420034390001",0,0,0,0.00,27,22,5,0.25,77,71,6,0.87,155,172,17,4.95,127,125,2,0.48,77,78,1,0.14,69,64,5,0.65
"420034455001",17,20,3,0.11,74,67,7,1.14,54,48,6,0.71,53,58,5,0.58,80,89,9,1.58,93,88,5,1.02,85,86,1,0.19
"420034455002",25,19,6,0.19,81,72,9,0.95,74,53,21,2.02,151,168,17,3.33,165,174,9,1.93,123,124,1,0.16,152,161,9,1.77
"420034455003",38,31,7,0.49,92,108,16,2.74,151,146,5,1.40,80,86,6,0.89,103,102,1,0.19,44,36,8,0.65,30,29,1,0.06
"420034460001",0,0,0,0.00,8,14,6,0.16,56,53,3,0.55,90,71,19,5.64,73,76,3,0.72,33,41,8,0.87,43,48,5,0.71
"420034460002",0,0,0,0.00,5,6,1,0.02,55,58,3,0.54,89,90,1,0.29,62,61,1,0.20,62,67,5,1.02,32,23,9,0.94
"420034470001",22,33,11,0.40,43,44,1,0.07,108,107,1,0.18,132,135,3,0.66,150,126,24,5.99,93,95,2,0.31,53,61,8,0.71
"420034480001",8,9,1,0.01,80,79,1,0.14,75,73,2,0.27,124,112,12,2.64,104,101,3,0.55,59,60,1,0.10,113,129,16,3.21
"420034490001",27,32,5,0.13,74,90,16,1.11,201,210,9,1.70,278,258,20,5.21,192,190,2,0.36,154,146,8,1.15,141,141,0,0.00
"420034507001",58,44,14,1.24,94,74,20,2.88,104,99,5,0.80,108,118,10,1.65,140,165,25,5.36,44,37,7,0.47,105,116,11,1.77
"420034507002",12,14,2,0.03,134,125,9,1.48,118,117,1,0.14,167,179,12,2.46,158,153,5,0.97,77,78,1,0.09,150,150,0,0.00
"420034508001",25,17,8,0.28,56,46,10,0.79,155,154,1,0.22,142,150,8,1.60,77,72,5,0.54,80,89,9,1.02,173,180,7,1.71
"420034508002",0,0,0,0.00,54,52,2,0.40,53,54,1,0.20,74,67,7,1.93,69,79,10,2.57,9,9,0,0.00,10,8,2,0.07
"420034508003",0,0,0,0.00,9,11,2,0.06,63,63,0,0.00,28,36,8,0.74,85,80,5,1.41,47,44,3,0.47,69,67,2,0.46
"420034511011",9,4,5,0.05,117,125,8,1.11,173,180,7,1.44,259,251,8,2.46,193,192,1,0.23,52,48,4,0.25,38,41,3,0.14
"420034511012",34,49,15,0.75,68,50,18,1.81,127,140,13,2.44,153,145,8,1.81,104,105,1,0.15,108,112,4,0.64,83,76,7,0.86
"420034511021",52,49,3,0.19,183,173,10,2.24,114,125,11,1.53,156,175,19,3.62,212,193,19,4.92,46,56,10,0.56,55,47,8,0.54
"420034511022",65,69,4,0.62,51,55,4,0.49,59,63,4,0.57,69,62,7,1.16,58,63,5,0.70,67,65,2,0.32,48,40,8,0.92
"420034511023",36,28,8,0.40,99,96,3,0.41,124,130,6,1.02,113,102,11,1.71,194,193,1,0.27,77,90,13,1.38,84,88,4,0.46
"420034511041",25,25,0,0.00,67,71,4,0.27,380,383,3,1.16,239,261,22,5.34,189,178,11,2.11,60,51,9,0.55,25,16,9,0.23
"420034511042",0,0,0,0.00,42,44,2,0.33,28,32,4,0.44,33,23,10,1.28,110,111,1,0.43,35,41,6,0.82,9,6,3,0.11
"420034511051",95,100,5,0.63,137,134,3,0.54,98,90,8,1.03,132,150,18,3.13,104,100,4,0.55,47,28,19,1.18,146,157,11,2.12
"420034511052",45,46,1,0.09,90,111,21,3.77,118,116,2,0.47,124,105,19,4.70,39,29,10,0.78,48,55,7,0.67,37,39,2,0.15
"420034511053",67,69,2,0.15,275,269,6,1.82,203,206,3,0.67,102,102,0,0.00,139,134,5,0.76,41,36,5,0.23,82,93,11,0.99
"420034513001",0,0,0,0.00,115,118,3,0.27,275,307,32,6.76,409,394,15,4.72,194,193,1,0.15,152,138,14,1.64,156,151,5,0.60
"420034513002",0,0,0,0.00,14,9,5,0.14,185,189,4,1.44,80,85,5,0.78,136,131,5,1.33,14,16,2,0.05,84,83,1,0.16
"420034513003",0,0,0,0.00,41,42,1,0.07,52,51,1,0.09,109,127,18,3.22,211,204,7,2.42,123,111,12,2.42,74,75,1,0.12
"420034513004",0,0,0,0.00,31,38,7,0.66,127,120,7,2.69,44,47,3,0.40,42,35,7,0.89,44,49,5,0.66,43,42,1,0.13
"420034520001",0,0,0,0.00,45,38,7,1.52,35,31,4,0.68,25,21,4,0.48,28,29,1,0.14,29,34,5,0.70,45,54,9,1.96
"420034520002",33,28,5,0.23,97,95,2,0.27,137,128,9,1.70,243,238,5,1.68,113,116,3,0.47,89,108,19,2.33,13,12,1,0.02
"420034520003",0,0,0,0.00,113,99,14,2.52,125,131,6,1.20,237,251,14,5.29,120,121,1,0.19,21,17,4,0.13,11,8,3,0.05
"420034520004",0,0,0,0.00,26,24,2,0.10,118,114,4,0.89,93,88,5,0.87,116,99,17,3.70,40,57,17,1.28,140,151,11,2.89
"420034530031",0,0,0,0.00,35,35,0,0.00,190,192,2,0.77,99,109,10,2.01,54,50,4,0.44,68,61,7,0.97,47,46,1,0.10
"420034530032",4,4,0,0.00,32,24,8,1.08,0,0,0,0.00,32,35,3,0.40,100,113,13,5.46,30,31,1,0.13,40,31,9,1.51
"420034530041",0,0,0,0.00,55,50,5,0.40,250,247,3,1.08,245,245,0,0.00,78,80,2,0.23,54,53,1,0.08,11,18,7,0.11
"420034530042",74,73,1,0.08,169,173,4,0.72,138,138,0,0.00,257,256,1,0.27,166,179,13,2.29,111,98,13,1.53,29,27,2,0.06
"420034530043",46,41,5,0.22,205,189,16,3.14,283,284,1,0.27,262,264,2,0.50,128,129,1,0.12,67,80,13,0.83,53,57,4,0.20
"420034530044",27,20,7,0.51,102,98,4,1.11,68,65,3,0.56,109,121,12,3.56,36,37,1,0.10,25,26,1,0.07,0,0,0,0.00
"420034550001",9,13,4,0.06,30,37,7,0.34,82,81,1,0.13,165,164,1,0.27,139,143,4,0.90,137,116,21,4.64,58,66,8,0.75
"420034560011",11,14,3,0.09,11,11,0,0.00,58,60,2,0.30,113,111,2,0.59,85,81,4,0.89,11,16,5,0.14,95,91,4,0.99
"420034560012",0,0,0,0.00,84,78,6,0.58,202,220,18,4.16,190,201,11,2.39,188,178,10,2.15,128,133,5,0.73,83,65,18,1.71
"420034560031",8,13,5,0.11,62,73,11,1.95,94,83,11,2.96,41,41,0,0.00,25,25,0,0.00,46,46,0,0.00,73,68,5,1.05
"420034560032",0,0,0,0.00,74,70,4,0.24,293,336,43,10.36,323,317,6,1.59,307,286,21,5.30,100,80,20,1.64,119,127,8,0.78
"420034560033",0,0,0,0.00,67,75,8,0.67,257,257,0,0.00,140,149,9,1.58,115,104,11,1.59,110,121,11,1.52,107,90,17,2.29
"420034560041",0,0,0,0.00,220,224,4,1.07,110,114,4,0.53,227,225,2,0.55,121,117,4,0.59,94,90,4,0.46,51,53,2,0.12
"420034560042",38,41,3,0.08,222,201,21,3.29,333,356,23,5.40,245,254,9,1.55,224,225,1,0.16,92,91,1,0.06,265,251,14,2.61
"420034571001",26,26,0,0.00,34,30,4,0.39,57,46,11,1.82,57,65,8,1.32,54,57,3,0.47,46,49,3,0.40,71,72,1,0.21
"420034571002",28,27,1,0.07,86,78,8,1.78,50,54,4,0.52,44,50,6,0.68,65,72,7,1.18,77,64,13,2.59,37,42,5,0.48
"420034572001",11,13,2,0.08,37,44,7,0.95,11,6,5,0.20,67,58,9,2.20,44,55,11,1.77,17,18,1,0.06,87,80,7,2.22
"420034572002",0,0,0,0.00,0,0,0,0.00,103,92,11,3.05,40,43,3,0.32,102,105,3,0.82,24,21,3,0.19,103,111,8,2.22
"420034572003",21,21,0,0.00,71,63,8,0.85,85,90,5,0.63,162,170,8,1.93,124,122,2,0.37,90,87,3,0.40,119,119,0,0.00
"420034572004",11,8,3,0.07,24,38,14,0.75,86,76,10,1.93,82,79,3,0.55,51,54,3,0.34,37,40,3,0.25,155,151,4,1.39
"420034580001",0,0,0,0.00,76,77,1,0.28,55,57,2,0.40,13,15,2,0.09,24,22,2,0.17,24,22,2,0.17,84,83,1,0.30
"420034580002",48,47,1,0.03,378,391,13,3.33,217,198,19,2.79,324,307,17,3.73,248,268,20,3.36,127,138,11,0.95,135,128,7,0.64
"420034580003",0,0,0,0.00,72,94,22,2.28,144,140,4,0.83,215,202,13,4.03,103,106,3,0.45,53,49,4,0.31,107,103,4,0.62
"420034580004",67,63,4,0.41,11,9,2,0.03,30,26,4,0.19,96,90,6,0.89,116,127,11,1.97,147,159,12,2.72,181,174,7,1.96
"420034591011",0,0,0,0.00,53,43,10,0.80,160,160,0,0.00,136,124,12,2.47,82,77,5,0.62,127,146,19,3.65,104,112,8,1.26
"420034591021",0,0,0,0.00,67,76,9,0.81,140,130,10,1.88,210,220,10,2.82,165,165,0,0.00,97,91,6,0.78,67,64,3,0.27
"420034591022",0,0,0,0.00,39,44,5,0.49,67,68,1,0.17,61,67,6,0.91,165,162,3,1.23,28,21,7,0.49,41,39,2,0.20
"420034591023",99,105,6,0.57,162,172,10,1.55,142,130,12,1.64,264,254,10,2.53,297,307,10,2.85,56,51,5,0.27,22,23,1,0.02
"420034592011",33,39,6,0.25,44,47,3,0.16,162,179,17,3.43,117,117,0,0.00,228,225,3,0.85,160,135,25,4.98,59,61,2,0.15
"420034592012",204,204,0,0.00,230,229,1,0.23,192,178,14,2.65,163,189,26,4.18,128,109,19,2.40,31,33,2,0.06,66,72,6,0.39
"420034592013",11,13,2,0.03,86,75,11,1.33,171,174,3,0.72,106,106,0,0.00,110,112,2,0.31,111,109,2,0.31,114,120,6,0.96
"420034592014",0,0,0,0.00,40,49,9,1.31,17,17,0,0.00,23,16,7,0.59,14,6,8,0.41,88,84,4,1.28,93,103,10,3.38
"420034592021",19,13,6,0.24,147,151,4,1.25,81,74,7,1.20,66,69,3,0.42,92,102,10,1.95,50,50,0,0.00,16,12,4,0.14
"420034600011",10,12,2,0.02,196,202,6,0.97,202,218,16,2.67,238,263,25,4.92,195,157,38,6.13,115,113,2,0.19,253,244,9,1.88
"420034600012",0,0,0,0.00,56,57,1,0.08,46,44,2,0.13,149,129,20,4.16,152,157,5,1.06,202,212,10,2.82,111,117,6,0.93
"420034600021",0,0,0,0.00,25,23,2,0.20,24,23,1,0.10,77,74,3,0.94,76,74,2,0.62,28,35,7,0.80,16,17,1,0.07
"420034600022",0,0,0,0.00,54,60,6,0.38,142,138,4,0.67,212,202,10,2.51,119,130,11,1.55,144,131,13,2.22,173,183,10,2.05
"420034600023",0,0,0,0.00,15,17,2,0.11,62,69,7,1.55,129,119,10,4.61,51,55,4,0.73,17,15,2,0.12,6,5,1,0.02
"420034610001",12,10,2,0.04,66,66,0,0.00,69,64,5,0.64,151,150,1,0.28,92,89,3,0.51,56,49,7,0.73,92,110,18,3.08
"420034621001",0,0,0,0.00,18,17,1,0.06,32,30,2,0.21,57,60,3,0.57,83,83,0,0.00,40,33,7,0.93,70,77,7,1.63
"420034621002",0,0,0,0.00,0,0,0,0.00,61,72,11,2.35,117,96,21,8.59,6,3,3,0.06,36,44,8,1.01,66,71,5,1.15
"420034621003",0,0,0,0.00,135,115,20,4.46,95,83,12,1.88,82,93,11,1.49,163,171,8,2.16,17,20,3,0.08,113,123,10,1.87
"420034626001",12,16,4,0.13,110,107,3,0.89,68,66,2,0.37,21,14,7,0.40,56,60,4,0.61,38,38,0,0.00,64,68,4,0.69
