stcotrbg,adj_acs_1,sp_1,diff_1,w_diff_1,adj_acs_2,sp_2,diff_2,w_diff_2,adj_acs_3,sp_3,diff_3,w_diff_3,adj_acs_4,sp_4,diff_4,w_diff_4,adj_acs_5,sp_5,diff_5,w_diff_5,adj_acs_6,sp_6,diff_6,w_diff_6,adj_acs_7,sp_7,diff_7,w_diff_7
"420035214022",0,0,0,0.00,0,0,0,0.00,32,34,2,0.13,17,21,4,0.14,39,46,7,0.57,145,169,24,7.27,246,209,37,19.00
"420035214023",0,0,0,0.00,0,1,1,0.00,24,30,6,0.28,30,50,20,1.17,47,34,13,1.19,217,232,15,6.35,195,166,29,11.02
"420035215001",7,5,2,0.02,9,11,2,0.03,37,49,12,0.67,111,113,2,0.34,65,56,9,0.89,246,249,3,1.12,183,175,8,2.22
"420035215002",10,12,2,0.02,38,38,0,0.00,53,71,18,1.07,113,128,15,1.90,104,120,16,1.87,375,350,25,10.52,198,172,26,5.78
"420035215003",13,14,1,0.04,8,14,6,0.14,41,47,6,0.72,31,28,3,0.27,31,34,3,0.27,177,164,13,6.69,43,43,0,0.00
"420035220001",39,33,6,0.72,0,4,4,0.00,86,83,3,0.79,34,31,3,0.31,23,26,3,0.21,139,137,2,0.85,5,12,7,0.11
"420035220002",193,181,12,2.81,79,79,0,0.00,102,96,6,0.74,67,69,2,0.16,151,145,6,1.10,202,223,21,5.15,30,31,1,0.04
"420035220003",0,0,0,0.00,0,3,3,0.00,59,51,8,1.17,13,20,7,0.22,107,115,8,2.11,160,158,2,0.79,66,58,8,1.30
"420035231001",98,93,5,0.89,0,21,21,0.00,100,95,5,0.90,48,61,13,1.13,104,97,7,1.32,187,177,10,3.38,16,9,7,0.20
"420035231002",17,18,1,0.03,27,32,5,0.23,123,112,11,2.32,114,112,2,0.39,142,137,5,1.22,135,150,15,3.47,26,23,3,0.13
"420035231003",12,7,5,0.21,23,34,11,0.87,62,56,6,1.27,0,2,2,0.00,5,14,9,0.15,169,167,2,1.16,21,12,9,0.65
"420035231004",0,0,0,0.00,0,6,6,0.00,41,55,14,1.95,90,73,17,5.20,71,65,6,1.45,92,95,3,0.94,0,0,0,0.00
"420035232001",10,11,1,0.02,51,44,7,0.70,34,38,4,0.27,82,70,12,1.93,76,74,2,0.30,241,257,16,7.56,16,16,0,0.00
"420035232002",39,48,9,0.81,44,51,7,0.71,53,49,4,0.49,8,9,1,0.02,110,114,4,1.01,128,133,5,1.47,52,30,22,2.64
"420035232003",27,22,5,0.32,0,6,6,0.00,61,56,5,0.73,22,33,11,0.58,58,60,2,0.28,133,132,1,0.32,119,111,8,2.27
"420035232004",10,14,4,0.13,43,47,4,0.55,56,51,5,0.90,58,48,10,1.87,15,15,0,0.00,63,71,8,1.63,65,64,1,0.21
"420035233001",14,17,3,0.13,0,2,2,0.00,15,17,2,0.09,39,34,5,0.59,41,51,10,1.23,178,175,3,1.60,46,37,9,1.24
"420035233002",30,36,6,0.29,66,60,6,0.63,94,104,10,1.49,78,71,7,0.87,68,79,11,1.19,193,183,10,3.06,101,97,4,0.64
"420035233003",0,1,1,0.00,9,10,1,0.03,25,24,1,0.09,11,12,1,0.04,47,61,14,2.37,134,128,6,2.89,52,42,10,1.87
"420035233004",8,7,1,0.01,51,45,6,0.56,52,66,14,1.32,91,99,8,1.32,38,53,15,1.04,298,273,25,13.55,12,7,5,0.11
"420035234001",48,51,3,0.24,49,53,4,0.33,29,47,18,0.88,144,136,8,1.95,53,69,16,1.43,140,135,5,1.18,129,101,28,6.10
"420035234002",60,52,8,1.53,0,11,11,0.00,90,92,2,0.57,43,33,10,1.37,14,13,1,0.04,51,66,15,2.44,56,47,9,1.61
"420035234003",0,1,1,0.00,18,22,4,0.22,34,35,1,0.10,50,40,10,1.53,77,72,5,1.18,51,70,19,2.97,96,86,10,2.94
"420035234004",16,12,4,0.22,23,17,6,0.47,22,17,5,0.38,37,35,2,0.25,16,29,13,0.71,147,158,11,5.52,32,25,7,0.76
"420035234005",22,35,13,0.58,80,69,11,1.78,50,46,4,0.40,38,59,21,1.62,119,118,1,0.24,132,126,6,1.60,53,41,12,1.29
"420035234006",78,96,18,4.05,58,60,2,0.33,63,58,5,0.91,13,11,2,0.07,0,5,5,0.00,87,85,2,0.50,48,32,16,2.21
"420035235011",0,2,2,0.00,71,83,12,1.15,149,167,18,3.62,162,137,25,5.47,49,54,5,0.33,263,254,9,3.19,47,44,3,0.19
"420035235012",12,17,5,0.09,40,46,6,0.37,62,81,19,1.80,138,124,14,2.96,51,61,10,0.78,306,284,22,10.31,44,40,4,0.27
"420035235013",12,32,20,0.41,67,76,9,1.04,35,51,16,0.97,47,41,6,0.49,81,83,2,0.28,299,255,44,22.72,38,41,3,0.20
"420035235021",15,18,3,0.07,59,55,4,0.35,56,69,13,1.09,109,114,5,0.82,120,126,6,1.08,275,260,15,6.19,32,24,8,0.38
"420035236001",15,20,5,0.09,24,35,11,0.31,130,133,3,0.46,109,115,6,0.78,130,125,5,0.77,333,329,4,1.59,99,83,16,1.89
"420035236002",74,87,13,2.04,83,93,10,1.76,55,43,12,1.40,34,29,5,0.36,95,83,12,2.42,131,137,6,1.67,0,0,0,0.00
"420035236003",11,9,2,0.03,0,12,12,0.00,124,113,11,1.57,47,50,3,0.16,104,106,2,0.24,389,404,15,6.72,193,174,19,4.22
"420035237011",58,61,3,0.56,21,25,4,0.27,37,36,1,0.12,16,22,6,0.31,21,16,5,0.34,97,90,7,2.18,61,61,0,0.00
"420035237012",27,34,7,0.24,51,50,1,0.06,61,76,15,1.15,111,117,6,0.84,141,127,14,2.48,298,300,2,0.75,108,93,15,2.03
"420035237013",9,5,4,0.10,0,0,0,0.00,7,30,23,0.43,116,88,28,8.73,46,55,9,1.11,126,127,1,0.34,68,67,1,0.18
"420035237014",27,29,2,0.16,11,9,2,0.07,37,44,7,0.78,60,49,11,1.99,67,68,1,0.20,118,118,0,0.00,12,15,3,0.11
"420035237021",79,91,12,1.17,34,38,4,0.17,115,101,14,2.00,98,97,1,0.12,64,61,3,0.24,349,363,14,6.05,68,56,12,1.01
"420035237022",84,83,1,0.11,64,67,3,0.25,84,64,20,2.21,16,19,3,0.06,16,38,22,0.46,307,318,11,4.45,188,170,18,4.46
"420035237023",39,48,9,0.58,51,50,1,0.08,98,112,14,2.27,80,86,6,0.79,81,86,5,0.67,230,212,18,6.85,25,10,15,0.62
"420035237024",0,3,3,0.00,43,47,4,0.66,23,21,2,0.18,11,10,1,0.04,39,32,7,1.05,144,147,3,1.66,0,0,0,0.00
"420035238001",48,57,9,0.73,75,77,2,0.26,86,86,0,0.00,28,24,4,0.19,95,94,1,0.16,218,207,11,4.08,38,43,5,0.32
"420035238002",10,16,6,0.17,0,0,0,0.00,0,10,10,0.00,90,75,15,3.75,27,35,8,0.60,165,173,8,3.67,68,51,17,3.21
"420035238003",13,16,3,0.09,49,49,0,0.00,98,108,10,2.24,61,60,1,0.14,75,83,8,1.37,114,106,8,2.08,28,16,12,0.77
"420035238004",17,24,7,0.15,56,54,2,0.14,87,82,5,0.55,74,97,23,2.17,149,144,5,0.95,302,296,6,2.31,100,88,12,1.53
"420035240001",29,24,5,0.53,8,7,1,0.03,30,35,5,0.55,40,52,12,1.76,89,79,10,3.27,49,59,10,1.80,27,16,11,1.09
"420035240002",75,80,5,0.73,108,104,4,0.85,76,67,9,1.34,52,65,13,1.32,121,106,15,3.55,45,51,6,0.53,34,38,4,0.27
"420035240003",9,9,0,0.00,16,18,2,0.09,36,38,2,0.21,74,78,4,0.87,41,44,3,0.36,155,145,10,4.55,10,9,1,0.03
"420035251001",22,18,4,0.09,19,24,5,0.10,102,101,1,0.10,40,50,10,0.41,117,118,1,0.12,333,352,19,6.50,340,310,30,10.48
"420035252001",34,48,14,0.59,94,87,7,0.82,102,119,17,2.15,234,231,3,0.87,119,117,2,0.30,182,170,12,2.71,41,34,7,0.36
"420035252002",0,3,3,0.00,18,21,3,0.19,40,43,3,0.41,53,57,4,0.73,16,15,1,0.06,82,77,5,1.41,81,74,7,1.96
"420035253001",0,1,1,0.00,15,7,8,0.42,0,1,1,0.00,13,31,18,0.81,94,82,12,3.92,48,61,13,2.17,118,105,13,5.33
"420035253002",2,6,4,0.01,19,24,5,0.15,17,30,13,0.36,145,161,16,3.74,84,83,1,0.14,118,122,4,0.76,236,195,41,15.58
"420035261011",0,5,5,0.00,24,24,0,0.00,21,21,0,0.00,13,20,7,0.27,44,51,7,0.93,213,195,18,11.55,17,16,1,0.05
"420035261012",74,80,6,0.47,16,21,5,0.09,92,83,9,0.88,16,24,8,0.14,110,112,2,0.23,343,350,7,2.55,290,271,19,5.86
"420035261013",0,1,1,0.00,11,16,5,0.06,44,49,5,0.23,17,25,8,0.14,50,75,25,1.33,513,522,9,4.90,307,254,53,17.27
"420035261014",0,1,1,0.00,20,27,7,0.25,81,84,3,0.43,95,102,7,1.17,80,88,8,1.12,179,166,13,4.09,114,101,13,2.60
"420035261021",27,32,5,0.16,6,9,3,0.02,123,114,9,1.34,99,140,41,4.92,203,176,27,6.64,264,260,4,1.28,103,94,9,1.12
"420035262011",9,11,2,0.04,0,2,2,0.00,52,50,2,0.21,39,40,1,0.08,27,34,7,0.38,255,247,8,4.06,121,119,2,0.48
"420035262012",36,47,11,0.42,45,47,2,0.09,37,57,20,0.78,91,86,5,0.48,112,119,7,0.82,374,352,22,8.63,258,245,13,3.52
"420035262021",32,27,5,0.32,15,22,7,0.21,131,130,1,0.26,16,22,6,0.19,68,62,6,0.82,180,186,6,2.18,54,47,7,0.76
"420035262022",29,53,24,0.72,46,47,1,0.05,75,73,2,0.16,86,84,2,0.18,100,102,2,0.21,283,284,1,0.29,346,322,24,8.61
"420035262023",12,19,7,0.16,28,26,2,0.10,61,66,5,0.57,97,98,1,0.18,44,47,3,0.25,210,223,13,5.10,83,56,27,4.19
"420035263011",11,7,4,0.06,12,13,1,0.02,112,108,4,0.62,72,67,5,0.50,85,105,20,2.35,218,238,20,6.04,212,184,28,8.22
"420035263012",0,0,0,0.00,7,11,4,0.03,47,64,17,0.90,28,33,5,0.16,129,141,12,1.74,462,459,3,1.55,219,184,35,8.59
"420035263021",17,15,2,0.04,27,20,7,0.25,27,34,7,0.25,41,65,24,1.28,143,125,18,3.34,410,404,6,3.19,106,108,2,0.27
"420035263022",14,14,0,0.00,15,19,4,0.15,0,1,1,0.00,16,23,7,0.28,59,78,19,2.80,271,239,32,21.68,25,26,1,0.06
"420035263023",0,0,0,0.00,0,2,2,0.00,58,62,4,0.39,28,35,7,0.33,85,117,32,4.61,361,340,21,12.85,58,34,24,2.36
"420035263024",20,24,4,0.18,0,3,3,0.00,33,40,7,0.51,57,63,6,0.76,130,111,19,5.49,157,154,3,1.05,53,55,2,0.24
"420035509001",101,104,3,1.16,0,1,1,0.00,12,26,14,0.64,40,33,7,1.07,51,58,7,1.36,53,35,18,3.64,5,5,0,0.00
"420035509002",39,50,11,0.90,46,38,8,0.77,92,109,17,3.27,81,84,3,0.51,61,67,6,0.76,114,92,22,5.24,46,39,7,0.67
"420035512001",244,249,5,2.28,101,87,14,2.64,90,93,3,0.50,44,56,12,0.99,34,31,3,0.19,17,16,1,0.03,6,4,2,0.02
"420035512002",46,46,0,0.00,31,30,1,0.07,34,39,5,0.37,63,89,26,3.54,137,141,4,1.18,128,103,25,6.91,24,15,9,0.47
"420035512003",53,58,5,0.52,10,13,3,0.06,118,137,19,4.41,106,109,3,0.63,78,79,1,0.15,89,82,7,1.23,54,30,24,2.55
"420035513001",33,34,1,0.08,30,34,4,0.27,72,76,4,0.66,61,79,18,2.51,112,91,21,5.37,130,124,6,1.78,0,0,0,0.00
"420035513002",32,37,5,0.24,30,21,9,0.41,45,52,7,0.48,66,75,9,0.90,153,146,7,1.62,275,280,5,2.07,62,52,10,0.94
"420035519001",5,7,2,0.04,0,0,0,0.00,26,39,13,1.30,71,72,1,0.27,138,114,24,12.69,21,29,8,0.64,0,0,0,0.00
"420035519002",249,262,13,5.68,215,199,16,6.04,59,68,9,0.93,18,13,5,0.16,2,4,2,0.01,27,24,3,0.14,0,0,0,0.00
"420035520001",22,25,3,0.26,61,62,1,0.24,46,44,2,0.37,45,48,3,0.54,35,28,7,0.97,34,35,1,0.13,9,10,1,0.04
"420035520002",28,31,3,0.33,45,44,1,0.18,119,116,3,1.42,13,13,0,0.00,27,22,5,0.54,20,26,6,0.48,0,0,0,0.00
"420035520003",9,14,5,0.22,24,27,3,0.34,40,40,0,0.00,23,30,7,0.77,48,31,17,3.90,39,38,1,0.19,26,29,3,0.37
"420035520004",8,10,2,0.05,42,44,2,0.25,57,48,9,1.51,18,31,13,0.69,97,93,4,1.14,100,101,1,0.29,17,12,5,0.25
"420035521001",42,49,7,1.09,77,74,3,0.86,55,46,9,1.84,39,47,8,1.16,26,23,3,0.29,30,30,0,0.00,0,0,0,0.00
"420035521002",82,82,0,0.00,43,48,5,1.17,35,33,2,0.38,9,8,1,0.05,14,12,2,0.15,0,0,0,0.00,0,0,0,0.00
"420035522001",55,59,4,0.46,89,97,8,1.47,156,152,4,1.29,30,33,3,0.19,42,33,9,0.78,78,80,2,0.32,33,29,4,0.27
"420035523001",42,50,8,1.93,0,2,2,0.00,32,26,6,1.10,0,7,7,0.00,34,18,16,3.13,45,45,0,0.00,21,26,5,0.60
"420035523002",0,0,0,0.00,15,16,1,0.08,35,30,5,0.98,15,9,6,0.50,13,22,9,0.65,101,102,1,0.56,0,0,0,0.00
"420035523003",108,103,5,1.09,59,57,2,0.24,62,75,13,1.63,91,108,17,3.13,116,95,21,4.93,44,46,2,0.18,14,10,4,0.11
"420035524001",14,7,7,0.34,41,47,6,0.84,31,39,8,0.85,57,60,3,0.59,51,46,5,0.87,85,79,6,1.75,13,14,1,0.04
"420035524002",29,42,13,0.89,83,84,1,0.20,92,107,15,3.25,60,52,8,1.13,44,31,13,1.35,107,98,9,2.27,9,10,1,0.02
"420035524003",63,75,12,1.21,23,34,11,0.41,214,196,18,6.18,34,42,8,0.44,91,85,6,0.88,140,135,5,1.12,58,56,2,0.19
"420035604001",71,68,3,0.59,15,25,10,0.42,26,33,7,0.51,85,83,2,0.47,96,94,2,0.54,58,50,8,1.30,7,5,2,0.04
"420035604002",46,51,5,0.47,78,88,10,1.61,140,142,2,0.58,97,99,2,0.40,67,51,16,2.21,46,48,2,0.19,11,6,5,0.11
"420035605001",19,16,3,0.10,13,21,8,0.18,93,114,21,3.43,109,90,19,3.63,133,137,4,0.93,190,182,8,2.67,13,10,3,0.07
"420035605002",13,17,4,0.08,27,16,11,0.45,33,37,4,0.20,33,44,11,0.54,126,142,16,3.02,331,318,13,6.45,104,93,11,1.72
"420035606001",153,160,7,3.61,44,31,13,1.93,29,43,14,1.37,24,18,6,0.48,33,34,1,0.11,14,11,3,0.14,0,0,0,0.00
"420035606002",99,109,10,3.63,54,55,1,0.20,50,41,9,1.65,26,25,1,0.10,21,19,2,0.15,23,24,1,0.08,0,0,0,0.00
"420035610001",68,78,10,2.41,8,29,21,0.60,120,103,17,7.23,11,13,2,0.08,48,43,5,0.85,17,13,4,0.24,10,3,7,0.25
"420035610002",49,60,11,1.55,16,19,3,0.14,64,53,11,2.03,50,42,8,1.15,30,34,4,0.35,105,107,2,0.61,33,32,1,0.10
"420035611001",65,70,5,0.87,88,100,12,2.82,91,91,0,0.00,60,53,7,1.12,42,45,3,0.34,20,13,7,0.37,9,3,6,0.14
"420035612001",71,72,1,0.25,5,10,5,0.09,55,47,8,1.57,37,48,11,1.45,26,25,1,0.09,78,71,7,1.95,8,7,1,0.03
"420035612002",54,52,2,0.36,0,11,11,0.00,104,91,13,4.46,40,47,7,0.92,63,53,10,2.08,15,25,10,0.50,27,24,3,0.27
"420035614001",16,19,3,0.16,0,0,0,0.00,13,10,3,0.13,33,35,2,0.22,12,22,10,0.40,131,130,1,0.44,94,83,11,3.46
"420035614002",81,86,5,0.78,11,15,4,0.09,12,20,8,0.19,135,126,9,2.35,109,109,0,0.00,107,108,1,0.21,61,52,9,1.06
"420035614003",122,126,4,0.78,72,75,3,0.35,161,175,14,3.62,162,142,20,5.21,10,9,1,0.02,47,55,8,0.60,48,40,8,0.62
"420035614004",52,82,30,1.80,166,165,1,0.19,156,161,5,0.90,243,224,19,5.33,101,93,8,0.93,130,132,2,0.30,19,10,9,0.20
"420035615001",0,0,0,0.00,19,30,11,0.25,84,95,11,1.11,129,140,11,1.71,233,204,29,8.15,277,283,6,2.00,87,77,10,1.05
"420035615002",15,14,1,0.03,20,28,8,0.37,69,80,11,1.74,107,111,4,0.98,73,59,14,2.34,133,131,2,0.61,19,13,6,0.26
"420035615003",10,11,1,0.03,54,75,21,3.28,154,142,12,5.34,74,62,12,2.57,20,23,3,0.17,34,33,1,0.10,0,0,0,0.00
"420035616001",75,78,3,1.67,31,29,2,0.46,11,9,2,0.16,18,19,1,0.13,0,0,0,0.00,0,0,0,0.00,0,0,0,0.00
"420035616002",45,41,4,0.60,19,19,0,0.00,51,47,4,0.68,32,40,8,0.85,95,92,3,0.94,35,41,6,0.70,25,22,3,0.25
"420035616003",26,24,2,0.20,23,21,2,0.18,51,65,14,2.81,53,40,13,2.71,30,26,4,0.47,51,56,5,1.00,20,22,2,0.16
"420035616004",0,4,4,0.00,55,61,6,1.56,63,52,11,3.28,32,37,5,0.76,13,16,3,0.18,48,41,7,1.59,0,0,0,0.00
"420035617001",10,12,2,0.24,8,8,0,0.00,26,23,3,0.94,14,12,2,0.34,13,13,0,0.00,12,15,3,0.43,0,0,0,0.00
"420035617002",4,3,1,0.02,23,16,7,0.83,49,37,12,3.03,1,7,6,0.03,48,49,1,0.25,69,82,13,4.62,0,0,0,0.00
"420035619001",39,50,11,1.25,49,51,2,0.28,47,47,0,0.00,42,35,7,0.85,21,33,12,0.73,127,112,15,5.54,19,16,3,0.17
"420035619002",93,89,4,0.60,67,61,6,0.64,171,192,21,5.75,62,88,26,2.58,133,88,45,9.59,45,46,1,0.07,53,60,7,0.59
"420035620001",207,197,10,2.32,35,38,3,0.12,107,129,22,2.64,133,117,16,2.39,99,111,12,1.33,212,208,4,0.95,98,91,7,0.77
"420035620002",256,275,19,6.36,81,74,7,0.74,147,182,35,6.73,128,96,32,5.35,58,49,9,0.68,40,45,5,0.26,55,44,11,0.79
"420035620003",100,98,2,0.55,24,30,6,0.40,94,104,10,2.58,0,0,0,0.00,0,3,3,0.00,54,45,9,1.34,92,84,8,2.02
"420035623001",29,28,1,0.12,15,23,8,0.50,73,68,5,1.51,7,6,1,0.03,46,41,5,0.95,43,44,1,0.18,28,31,3,0.35
"420035623002",84,96,12,4.27,47,46,1,0.20,56,51,5,1.19,0,3,3,0.00,19,16,3,0.24,30,24,6,0.76,0,0,0,0.00
"420035623003",4,8,4,0.07,36,38,2,0.29,40,38,2,0.33,17,39,22,1.53,94,78,16,6.14,21,25,4,0.34,33,19,14,1.89
"420035623004",10,12,2,0.09,10,6,4,0.18,58,40,18,4.70,17,20,3,0.23,67,77,10,3.02,51,59,8,1.84,9,8,1,0.04
"420035623005",56,68,12,2.85,11,10,1,0.05,8,4,4,0.14,7,13,6,0.18,30,27,3,0.38,101,89,12,5.14,23,25,2,0.19
"420035623006",51,57,6,1.21,63,67,4,1.00,57,42,15,3.39,70,79,9,2.50,11,7,4,0.17,0,0,0,0.00,0,0,0,0.00
"420035624001",12,7,5,0.16,36,44,8,0.79,52,52,0,0.00,25,32,7,0.48,81,79,2,0.45,106,101,5,1.46,52,49,3,0.43
"420035624002",35,29,6,1.07,39,40,1,0.20,26,32,6,0.80,40,43,3,0.61,20,22,2,0.20,36,30,6,1.10,0,0,0,0.00
"420035624003",23,24,1,0.17,37,33,4,1.07,6,4,2,0.09,0,0,0,0.00,0,0,0,0.00,49,51,2,0.71,23,26,3,0.50
"420035624004",63,67,4,0.82,18,14,4,0.23,50,47,3,0.49,16,20,4,0.21,15,23,8,0.39,133,119,14,6.07,12,17,5,0.20
"420035624005",29,30,1,0.19,46,49,3,0.88,22,21,1,0.14,2,2,0,0.00,9,9,0,0.00,20,18,2,0.26,28,27,1,0.18
"420035625001",11,14,3,0.25,0,4,4,0.00,37,33,4,1.13,32,33,1,0.24,36,32,4,1.10,15,15,0,0.00,0,0,0,0.00
"420035625002",51,57,6,1.33,20,15,5,0.43,16,26,10,0.70,58,55,3,0.76,35,37,2,0.30,29,26,3,0.38,21,14,7,0.64
"420035625003",168,167,1,0.46,20,25,5,0.28,88,92,4,0.97,0,10,10,0.00,65,49,16,2.87,14,13,1,0.04,8,7,1,0.02
"420035625004",27,34,7,0.42,57,52,5,0.63,92,86,6,1.22,82,86,4,0.72,52,58,6,0.69,129,120,9,2.56,15,18,3,0.10
"420035626001",4,1,3,0.10,0,1,1,0.00,10,8,2,0.16,6,16,10,0.49,65,60,5,2.64,38,37,1,0.31,0,0,0,0.00
"420035626002",50,45,5,0.56,44,48,4,0.39,99,100,1,0.22,103,100,3,0.69,26,28,2,0.12,107,113,6,1.43,20,15,5,0.22
"420035626003",34,50,16,1.64,54,66,12,1.95,79,55,24,5.71,27,31,4,0.33,47,44,3,0.42,82,78,4,0.99,9,8,1,0.03
"420035626004",53,56,3,0.64,9,11,2,0.07,47,40,7,1.33,37,38,1,0.15,38,39,1,0.15,46,49,3,0.56,17,14,3,0.21
"420035627001",0,1,1,0.00,6,8,2,0.05,59,52,7,1.55,44,35,9,1.49,49,57,8,1.47,49,51,2,0.37,59,62,3,0.67
"420035627002",125,146,21,4.84,117,116,1,0.22,131,133,2,0.48,36,31,5,0.33,52,42,10,0.96,53,51,2,0.20,28,23,5,0.26
"420035628001",11,14,3,0.15,0,5,5,0.00,40,53,13,2.32,26,42,16,1.86,81,62,19,6.87,66,48,18,5.30,0,0,0,0.00
"420035628002",31,38,7,0.40,78,84,6,0.86,109,113,4,0.80,37,23,14,0.95,58,65,7,0.74,183,186,3,1.01,49,36,13,1.17
"420035629001",108,104,4,1.62,59,57,2,0.44,38,34,4,0.57,16,20,4,0.24,8,13,5,0.15,37,38,1,0.14,0,0,0,0.00
"420035629002",14,13,1,0.08,7,8,1,0.04,27,28,1,0.16,24,34,10,1.45,67,47,20,8.07,27,36,9,1.46,0,0,0,0.00
"420035629003",4,7,3,0.03,27,39,12,0.77,53,53,0,0.00,96,97,1,0.23,48,52,4,0.45,117,111,6,1.66,77,63,14,2.55
"420035630001",14,21,7,0.21,59,62,3,0.38,38,45,7,0.57,167,159,8,2.87,54,60,6,0.70,133,118,15,4.29,0,0,0,0.00
"420035630002",4,6,2,0.02,0,6,6,0.00,99,94,5,1.47,32,32,0,0.00,77,71,6,1.38,117,116,1,0.35,7,11,4,0.08
"420035630003",13,9,4,0.18,21,17,4,0.29,69,77,8,1.89,43,31,12,1.77,37,31,6,0.76,78,93,15,4.01,31,34,3,0.32
"420035630004",0,1,1,0.00,32,27,5,0.75,27,41,14,1.77,32,27,5,0.75,34,23,11,1.76,67,65,2,0.63,21,29,8,0.79
"420035631001",29,20,9,0.58,16,12,4,0.14,10,14,4,0.09,17,28,11,0.42,94,89,5,1.05,168,173,5,1.88,114,112,2,0.51
"420035631002",36,38,2,0.08,6,26,20,0.13,135,142,7,0.99,139,139,0,0.00,221,230,9,2.08,320,301,19,6.37,98,79,19,1.95
"420035631003",36,42,6,1.03,23,19,4,0.44,12,14,2,0.11,46,54,8,1.76,32,37,5,0.77,60,43,17,4.88,0,0,0,0.00
"420035632001",0,0,0,0.00,0,0,0,0.00,0,2,2,0.00,9,8,1,0.04,0,7,7,0.00,119,114,5,2.89,78,75,3,1.14
"420035632002",234,232,2,0.76,81,84,3,0.40,48,61,13,1.01,71,67,4,0.46,86,80,6,0.84,68,69,1,0.11,27,22,5,0.22
"420035632003",195,207,12,3.67,77,53,24,2.90,57,67,10,0.89,48,39,9,0.68,77,93,16,1.93,120,131,11,2.07,63,47,16,1.58
"420035633001",0,0,0,0.00,0,3,3,0.00,21,17,4,0.35,8,8,0,0.00,16,26,10,0.67,56,59,3,0.70,139,127,12,6.95
"420035633002",13,16,3,0.13,8,9,1,0.03,0,0,0,0.00,17,22,5,0.27,24,20,4,0.31,28,31,3,0.27,220,212,8,5.68
"420035638001",14,15,1,0.05,6,5,1,0.02,20,20,0,0.00,18,17,1,0.06,46,38,8,1.29,87,99,12,3.66,94,91,3,0.99
"420035638002",43,47,4,0.16,12,15,3,0.03,132,141,9,1.10,118,107,11,1.20,164,189,25,3.79,362,361,1,0.33,250,221,29,6.71
"420035638003",10,7,3,0.33,0,1,1,0.00,6,17,11,0.73,20,12,8,1.78,15,15,0,0.00,19,18,1,0.21,20,20,0,0.00
"420035638004",2,2,0,0.00,5,8,3,0.44,4,4,0,0.00,3,0,3,0.26,7,5,2,0.41,12,14,2,0.71,1,1,0,0.00
"420035638005",6,3,3,0.09,2,1,1,0.01,11,13,2,0.11,17,27,10,0.84,24,22,2,0.24,45,38,7,1.55,98,99,1,0.48
"420035638006",0,0,0,0.00,1,1,0,0.00,5,5,0,0.00,4,4,0,0.00,2,2,0,0.00,33,46,13,3.25,87,74,13,8.57
"420035639001",11,15,4,0.11,25,14,11,0.68,29,34,5,0.36,79,74,5,0.98,71,68,3,0.53,136,157,21,7.07,53,42,11,1.44
"420035639002",20,22,2,0.07,29,30,1,0.05,107,96,11,2.01,67,75,8,0.91,96,89,7,1.15,196,217,21,7.02,71,57,14,1.70
"420035639003",57,60,3,0.36,40,39,1,0.08,47,64,17,1.68,91,85,6,1.15,76,84,8,1.28,142,120,22,6.58,22,23,1,0.05
"420035639004",10,8,2,0.04,0,2,2,0.00,53,53,0,0.00,19,16,3,0.12,44,35,9,0.86,171,173,2,0.74,163,173,10,3.54
"420035640001",38,41,3,0.10,39,37,2,0.07,68,78,10,0.58,118,125,7,0.70,283,266,17,4.09,294,316,22,5.50,337,314,23,6.59
"420035640002",19,35,16,0.36,27,17,10,0.32,116,119,3,0.41,36,41,5,0.21,81,80,1,0.09,344,348,4,1.61,231,214,17,4.60
"420035640003",4,6,2,0.05,22,24,2,0.26,0,0,0,0.00,4,16,12,0.29,55,37,18,5.93,66,64,2,0.79,16,20,4,0.38
"420035641001",3,5,2,0.03,2,1,1,0.01,3,3,0,0.00,3,3,0,0.00,13,14,1,0.08,56,57,1,0.32,93,90,3,1.61
"420035641002",0,0,0,0.00,0,1,1,0.00,3,4,1,0.02,10,4,6,0.33,23,26,3,0.38,52,55,3,0.85,95,93,2,1.04
"420035642001",7,2,5,0.23,2,2,0,0.00,24,18,6,0.94,11,23,12,0.86,24,18,6,0.94,66,70,4,1.73,19,20,1,0.12
"420035642002",30,37,7,0.45,34,38,4,0.29,54,66,12,1.39,81,85,4,0.70,87,67,20,3.74,119,120,1,0.26,60,52,8,1.03
"420035642003",20,20,0,0.00,25,26,1,0.06,0,21,21,0.00,126,120,6,1.81,19,19,0,0.00,144,141,3,1.03,84,71,13,2.61
"420035644001",16,8,8,0.27,17,17,0,0.00,16,21,5,0.17,61,70,9,1.17,91,79,12,2.32,183,189,6,2.33,87,87,0,0.00
"420035644002",25,32,7,0.35,35,52,17,1.19,79,76,3,0.47,40,25,15,1.20,51,59,8,0.81,214,202,12,5.12,58,56,2,0.23
"420035644003",47,36,11,1.04,0,4,4,0.00,47,54,7,0.66,84,84,0,0.00,59,54,5,0.59,117,142,25,5.87,144,124,20,5.78
"420035644004",31,25,6,0.32,0,6,6,0.00,67,81,14,1.59,81,91,10,1.38,64,72,8,0.87,305,282,23,11.91,41,32,9,0.63
"420035644005",0,0,0,0.00,0,2,2,0.00,14,30,16,0.77,76,72,4,1.05,39,40,1,0.13,161,146,15,8.33,0,0,0,0.00
