serialno,rt,division,puma,region,st,adjhsg,adjinc,wgtp,np,type,acr,ags,bds,bld,bus,conp,elep,fs,fulp,gasp,hfl,insp,mhp,mrgi,mrgp,mrgt,mrgx,rms,rntm,rntp,smp,tel,ten,vacs,val,veh,watp,ybl,fes,fincp,fparc,grntp,grpip,hhl,hht,hincp,hugcl,hupac,hupaoc,huparc,kit,lngi,mv,noc,npf,npp,nr,nrc,ocpip,partner,plm,psf,r18,r60,r65,resmode,smocp,smx,srnt,sval,taxp,wif,wkexrel,workstat,facrp,fagsp,fbdsp,fbldp,fbusp,fconp,felep,ffsp,ffulp,fgasp,fhflp,finsp,fkitp,fmhp,fmrgip,fmrgp,fmrgtp,fmrgxp,fmvp,fplmp,frmsp,frntmp,frntp,fsmp,fsmxhp,fsmxsp,ftaxp,ftelp,ftenp,fvacsp,fvalp,fvehp,fwatp,fyblp,wgtp1,wgtp2,wgtp3,wgtp4,wgtp5,wgtp6,wgtp7,wgtp8,wgtp9,wgtp10,wgtp11,wgtp12,wgtp13,wgtp14,wgtp15,wgtp16,wgtp17,wgtp18,wgtp19,wgtp20,wgtp21,wgtp22,wgtp23,wgtp24,wgtp25,wgtp26,wgtp27,wgtp28,wgtp29,wgtp30,wgtp31,wgtp32,wgtp33,wgtp34,wgtp35,wgtp36,wgtp37,wgtp38,wgtp39,wgtp40,wgtp41,wgtp42,wgtp43,wgtp44,wgtp45,wgtp46,wgtp47,wgtp48,wgtp49,wgtp50,wgtp51,wgtp52,wgtp53,wgtp54,wgtp55,wgtp56,wgtp57,wgtp58,wgtp59,wgtp60,wgtp61,wgtp62,wgtp63,wgtp64,wgtp65,wgtp66,wgtp67,wgtp68,wgtp69,wgtp70,wgtp71,wgtp72,wgtp73,wgtp74,wgtp75,wgtp76,wgtp77,wgtp78,wgtp79,wgtp80,hinc_adj
2007000876970,H,2,1400,1,42,1084729,1102938,4,2,1,3,1,3,02,1,0000,090,2,0002,003,1,00550,,,,,3,8,,,,1,2,,05,2,0002,9,4,000053680,4,,,1,1,53680,0,4,4,4,1,1,4,00,02,0,0,00,004,0,1,0,0,2,0,2,00169,,0,0,10,0,9,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,1,7,8,5,5,1,2,9,5,4,5,7,5,4,5,2,5,5,1,7,1,7,8,4,4,1,1,7,4,5,5,8,4,4,5,2,5,5,1,7,1,7,7,5,4,1,1,6,4,5,5,8,4,5,5,1,4,4,2,9,1,7,8,5,5,1,2,7,3,5,5,8,4,5,4,2,4,4,1,59205.73367327820960
2011000844326,H,2,1400,1,42,1000000,1018237,5,7,1,1,,4,02,2,0000,160,1,0002,350,1,,,,,,,8,2,00420,,1,3,,,1,1800,9,1,000071000,3,1080,018,1,1,71000,1,3,4,3,1,1,4,00,07,0,0,03,,0,1,1,1,0,0,1,,,1,0,,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,1,2,5,9,2,10,5,5,5,6,6,5,1,9,5,6,9,5,5,8,5,5,9,4,4,6,10,2,2,2,1,9,6,7,2,9,5,2,10,5,1,1,5,8,2,8,6,5,5,5,5,4,2,10,6,5,11,5,6,9,5,5,9,5,5,6,10,2,1,2,2,8,4,6,2,8,5,1,72294.8270000
2010000707452,H,2,1400,1,42,1031543,1039407,16,1,1,2,1,3,02,2,0000,070,2,2200,003,4,00320,,,,,3,6,,,,1,2,,12,1,0860,9,,,,,,1,6,7200,0,4,4,4,1,1,7,00,,0,0,00,070,0,1,0,0,1,1,2,00421,,0,1,18,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,27,16,5,25,27,14,15,4,19,16,17,14,4,15,16,24,23,17,5,5,24,14,5,29,26,17,15,4,17,13,16,19,6,16,16,27,25,15,29,29,5,15,23,5,5,15,17,25,16,15,17,16,25,13,13,5,4,14,32,29,4,17,24,5,5,16,17,23,14,13,14,15,26,16,15,5,5,17,7483.73236006291200
2008000429063,H,2,1400,1,42,1044592,1063801,21,3,1,1,,2,02,2,0000,070,2,0080,190,1,00400,,,,,3,7,,,,1,2,,11,3,1100,9,4,000076400,4,,,1,1,76400,0,4,4,4,1,1,7,00,03,0,0,00,008,0,1,0,0,2,2,1,00479,,0,1,22,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,38,20,7,21,21,22,34,6,36,5,31,23,24,26,7,24,38,23,7,22,28,33,18,6,6,8,20,18,20,23,19,30,36,40,23,7,25,34,17,6,29,20,7,22,26,21,31,6,36,6,39,24,21,19,5,21,41,26,7,19,23,43,22,5,6,7,24,21,19,21,19,36,34,33,25,6,24,45,23,81274.39890895078800
2008001268714,H,2,1400,1,42,1044592,1063801,5,2,1,1,,2,02,2,0000,070,2,0002,090,1,,,,,,,4,2,00350,,1,3,,,2,0070,9,2,000047700,4,0516,013,1,1,47700,0,4,4,4,1,1,5,00,02,0,0,00,,0,1,0,0,2,1,1,,,1,0,,1,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,6,8,5,9,2,2,6,5,7,11,5,1,6,1,1,9,7,6,2,5,5,2,5,2,9,9,5,5,6,2,5,9,5,9,11,2,6,5,2,5,5,2,6,2,11,8,6,6,8,2,5,7,5,8,9,2,5,5,9,6,6,10,4,9,2,1,5,6,6,9,5,2,6,2,1,11,6,50743.30926645225900
2011001007648,H,2,1400,1,42,1000000,1018237,3,2,1,2,1,3,02,2,0000,160,1,1500,003,4,00380,,,,,3,6,,,,1,2,,13,2,0002,5,4,000019600,4,,,1,1,19600,0,4,4,4,1,1,6,00,02,0,0,00,026,0,1,0,0,2,2,1,00425,,0,1,25,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,6,3,3,2,6,1,1,1,1,4,5,-1,1,1,1,2,4,0,5,3,5,3,1,1,2,1,1,2,1,7,2,0,3,1,6,1,5,4,3,2,8,1,1,3,6,1,4,3,2,3,4,1,1,1,0,2,2,1,7,5,9,4,2,0,4,1,0,4,0,3,2,0,3,2,2,0,3,19957.4452000
2009000221876,H,2,1400,1,42,1048571,1048026,21,1,1,1,,3,02,2,0000,060,2,0300,210,1,00300,,,,,3,5,,,,1,2,,15,1,0500,4,,,,,,1,6,18000,0,4,4,4,1,1,6,00,,0,0,00,026,0,1,0,0,1,1,1,00395,,0,1,10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,6,22,19,20,19,7,21,17,36,36,7,7,35,20,7,37,30,21,19,20,32,20,22,20,21,38,23,23,7,6,35,36,5,19,36,6,6,17,23,24,6,23,19,20,21,6,23,20,40,39,7,6,35,24,6,40,33,21,20,19,36,19,17,19,21,34,20,18,6,6,39,33,6,21,38,6,5,17,18864.47111141520000
2007000808465,H,2,1400,1,42,1084729,1102938,14,2,1,1,,4,02,2,0000,030,2,1400,120,1,00700,,2,00300,2,1,7,,,,1,1,,13,2,0400,9,4,000038100,4,,,1,1,38100,0,4,4,4,1,1,6,00,02,0,0,00,023,0,1,0,0,0,0,1,00741,3,0,1,22,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,5,12,16,14,24,3,13,16,30,13,22,21,5,4,13,18,14,3,14,27,3,13,15,13,22,4,14,14,23,14,25,22,4,5,14,13,12,5,16,25,5,13,13,13,24,4,14,15,26,14,24,23,4,4,13,15,14,4,14,23,4,13,14,15,20,4,15,14,25,13,26,21,4,3,13,14,14,4,42021.95329642138200
2008001166968,H,2,1400,1,42,1044592,1063801,5,4,1,2,1,3,02,2,0000,080,2,0002,100,1,00400,,,,,3,6,,,,1,2,,13,3,0480,4,1,000048000,2,,,1,1,48000,0,2,2,2,1,1,6,01,04,0,0,01,011,0,1,0,1,0,0,1,00420,,0,1,32,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,8,5,8,8,5,9,1,5,5,6,1,5,8,5,2,2,5,5,5,8,1,5,1,1,5,2,10,5,5,5,10,5,1,5,10,9,5,5,5,2,8,5,8,8,5,9,2,5,5,5,2,5,8,5,1,1,4,4,5,10,2,6,1,1,5,2,10,6,5,5,9,5,1,5,10,9,5,51062.44957630416000
2011000842617,H,2,1400,1,42,1000000,1018237,7,4,1,2,2,3,02,2,0000,110,2,0002,003,1,,,,,,,8,,,,1,4,,,2,0002,9,1,000089000,1,,,1,1,89000,0,1,1,1,1,1,1,02,04,0,0,02,,0,1,0,1,0,0,1,,,1,0,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,10,8,13,2,1,5,6,7,12,8,2,5,2,2,11,6,11,6,7,7,3,7,2,14,10,7,7,6,2,6,11,6,10,9,2,8,3,6,7,7,1,8,2,14,11,5,8,8,2,8,11,6,11,8,1,7,2,6,11,8,11,6,10,3,1,5,6,8,10,6,2,6,2,2,11,7,10,8,90623.0930000
2009000786175,H,2,1400,1,42,1048571,1048026,12,1,1,2,1,3,02,2,0000,060,2,0750,003,5,00600,,2,00780,2,1,5,,,00350,1,1,,15,2,0740,7,,,,,,1,4,20650,0,4,4,4,1,1,3,00,,0,0,00,083,0,1,0,0,1,1,1,01423,1,0,1,16,,,,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,10,13,21,4,24,23,13,14,3,5,22,14,13,15,21,11,13,16,3,4,13,15,19,3,21,20,14,14,3,4,17,9,12,15,23,14,14,14,3,4,14,12,23,4,17,20,14,14,3,4,22,14,14,15,21,13,12,12,4,3,11,11,19,4,24,24,12,13,4,5,23,11,15,13,18,12,11,11,3,4,21641.74046948466000
2007000472599,H,2,1400,1,42,1084729,1102938,9,3,1,3,1,4,02,2,0000,080,2,0002,180,1,00450,,2,00590,2,1,9,,,,1,1,,13,3,0002,9,,,,,,2,5,70000,0,2,4,4,1,1,3,00,,0,1,00,016,2,1,0,1,0,0,2,00955,3,0,0,18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,13,9,2,14,15,9,9,2,9,9,8,8,3,9,8,14,14,9,3,3,19,9,2,17,16,10,8,3,10,11,8,9,3,8,9,16,16,8,3,3,12,9,3,15,14,8,11,3,8,9,8,7,3,9,10,14,14,10,3,3,14,10,3,15,14,10,11,2,10,9,9,8,2,11,10,17,19,7,77205.68847111540000
2011001019167,H,2,1400,1,42,1000000,1018237,38,1,1,,,1,06,,0000,001,1,0002,001,1,,,,,,,4,2,00400,,1,3,,,1,0001,5,,,,0400,009,1,4,55990,0,4,4,4,1,1,1,00,,0,0,00,,0,1,0,0,0,0,2,,,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,55,37,37,43,42,46,14,12,11,36,55,42,11,33,37,13,38,54,11,12,14,37,36,41,36,41,61,56,71,38,14,36,53,38,34,61,36,12,58,56,57,36,41,41,37,36,12,12,11,37,61,32,12,39,38,15,48,68,13,12,14,43,41,43,32,34,48,44,66,40,13,34,69,34,40,63,37,13,63,57011.0896300
2009000123963,H,2,1400,1,42,1048571,1048026,7,2,1,1,,3,02,2,0000,060,2,0002,140,1,00300,,1,00100,2,1,7,,,,1,1,,10,2,1300,8,1,000070800,4,,,1,1,70800,0,4,4,4,1,1,6,00,02,0,0,00,008,0,1,0,0,0,0,1,00475,3,0,1,18,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,6,2,12,7,7,2,5,7,10,7,8,2,12,10,7,10,6,11,7,2,1,8,7,2,12,5,11,12,8,10,2,6,5,7,2,6,2,7,1,8,5,2,9,6,6,2,6,7,12,7,6,2,13,12,6,13,7,11,6,2,3,7,6,2,9,8,12,11,7,9,2,6,6,6,2,7,2,74200.25303823312000
2008000436613,H,2,1400,1,42,1044592,1063801,10,2,1,1,,4,02,2,0000,060,2,0002,290,1,00420,,,,,3,8,,,,1,2,,14,1,1000,9,4,000048700,4,,,1,1,48700,0,4,4,4,1,1,7,00,02,0,0,00,014,0,1,0,0,2,2,1,00557,,0,1,22,0,9,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,8,8,9,12,11,23,20,13,8,3,10,17,10,10,16,11,3,3,2,3,10,9,9,9,10,16,16,17,11,3,9,17,10,8,21,10,3,3,3,3,11,9,9,7,10,15,18,16,13,3,10,15,10,9,16,11,3,2,3,3,10,11,9,11,10,13,17,16,9,3,10,17,9,10,17,10,3,51807.11029929192900
2011000115244,H,2,1400,1,42,1000000,1018237,5,2,1,2,1,3,02,1,0000,090,2,0500,003,5,00600,,,,,3,5,,,,1,2,,13,2,0420,5,2,000038900,4,,,1,1,38900,0,4,4,4,1,1,7,00,02,0,0,00,008,0,1,0,0,1,0,2,00275,,0,0,16,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,5,9,5,1,7,1,11,5,2,2,7,6,6,7,6,10,6,10,3,12,6,11,5,2,6,1,11,6,2,1,7,5,6,6,5,10,6,1,10,2,7,2,5,10,7,13,1,5,9,11,7,6,6,7,7,2,5,2,11,2,5,2,6,9,6,9,2,6,9,12,6,6,6,7,7,2,6,11,39609.4193000
2009001210735,H,2,1400,1,42,1048571,1048026,36,2,1,2,1,3,01,2,0000,250,2,0002,003,3,00000,00000,2,00290,2,1,5,,,,1,1,,06,1,0002,5,2,000017000,4,,,1,1,17000,0,4,4,4,1,1,5,00,02,0,0,00,043,0,1,0,0,0,0,1,00615,3,0,0,20,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,39,36,35,65,50,38,66,10,49,10,39,12,10,35,36,37,40,41,42,35,61,13,10,35,39,60,37,39,33,35,58,36,31,10,13,57,64,10,10,62,41,35,39,9,10,37,11,66,13,64,45,63,69,39,35,39,43,34,31,38,9,62,59,34,37,10,38,44,35,36,10,34,33,66,62,11,9,54,57,17816.44493855880000
2008000705860,H,2,1400,1,42,1044592,1063801,18,3,1,1,,4,02,2,0000,100,2,1800,003,4,00960,,2,00400,2,1,6,,,,1,1,,11,2,0880,7,2,000026200,2,,,1,1,26200,0,2,2,2,1,1,5,01,03,0,0,01,041,0,1,0,1,0,0,2,00903,3,0,1,24,1,6,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,22,16,19,28,15,31,19,20,39,17,5,29,33,6,17,15,5,18,6,5,17,18,22,29,20,34,19,18,32,21,7,30,31,5,18,20,5,18,6,5,17,22,21,30,16,34,19,18,34,17,6,35,32,6,17,20,6,18,7,6,18,17,20,27,17,35,19,17,32,20,4,29,29,5,18,20,5,19,6,27871.58706039935400
2009000939423,H,2,1400,1,42,1048571,1048026,3,2,1,3,1,2,02,2,0000,080,2,0002,003,8,00600,,,,,3,9,,,,1,2,,14,3,0002,9,2,000060100,4,,,1,1,60100,0,4,4,4,1,1,6,00,02,0,0,00,005,0,1,0,0,0,0,1,00238,,0,0,25,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,4,4,1,1,3,3,0,5,4,5,6,3,5,1,3,3,3,3,5,4,2,3,5,5,2,3,6,1,3,1,1,2,1,5,4,3,3,3,4,3,1,3,6,5,3,3,4,1,2,1,1,4,1,6,3,4,4,3,1,4,6,3,1,1,2,3,2,5,3,5,5,2,6,1,4,62986.37298866964000
2008000736196,H,2,1400,1,42,1044592,1063801,6,1,1,1,,2,02,2,0000,170,2,0002,003,3,00240,,,,,3,5,,,,1,2,,05,0,0730,5,,,,,,1,4,11500,0,4,4,4,1,1,4,00,,0,0,00,031,0,1,0,0,0,0,2,00301,,0,1,14,,,,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,6,12,6,1,6,6,2,7,12,11,9,6,7,6,6,6,2,2,11,10,5,2,7,13,6,6,10,6,3,1,2,5,7,7,6,5,10,12,1,1,8,10,5,2,8,6,2,7,10,11,11,7,6,6,6,7,2,2,10,9,7,2,5,10,7,7,10,5,1,2,2,5,6,6,5,5,13,9,12233.71187765620500
2011001185965,H,2,1400,1,42,1000000,1018237,5,2,1,1,,3,02,2,0000,070,1,4200,003,2,00000,,,,,3,7,,,,1,2,,10,2,0860,9,8,000015430,4,,,1,3,15430,0,4,4,4,1,1,7,00,02,0,0,00,045,0,1,0,0,1,1,1,00573,,0,1,21,0,15,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,10,9,5,2,8,2,5,5,5,6,5,5,8,1,5,6,2,2,5,1,4,6,1,5,5,6,2,7,9,10,10,2,4,5,8,2,5,5,2,5,2,1,5,9,1,9,6,4,4,6,4,6,2,7,6,5,9,8,5,8,5,5,9,4,5,5,8,1,2,2,1,9,5,5,1,9,4,4,9,15711.3969100
2011000448948,H,2,1400,1,42,1000000,1018237,9,1,1,2,1,3,02,2,0000,050,2,1000,003,4,00450,,,,,3,5,,,,1,2,,15,0,0960,9,,,,,,1,6,9900,0,4,4,4,1,1,7,00,,0,0,00,036,0,1,0,0,1,1,2,00301,,0,1,14,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,15,16,8,16,8,7,2,9,2,8,3,8,8,14,8,10,13,3,10,8,8,10,2,9,15,3,9,3,9,15,8,16,3,8,14,14,9,8,3,3,16,17,8,14,9,8,3,10,2,9,3,10,8,11,8,9,16,2,8,8,10,8,3,10,13,2,9,2,9,13,10,13,3,8,14,17,10,9,10080.5463000
2009001367568,H,2,1400,1,42,1048571,1048026,18,1,1,2,1,3,02,2,0000,120,1,4000,003,4,00350,,1,00380,1,1,6,,,,1,1,,09,1,0002,5,,,,,,1,6,8400,0,4,4,4,1,1,5,00,,0,0,00,101,0,1,0,0,0,0,2,00833,3,0,1,30,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,16,20,18,6,15,6,20,5,6,5,6,18,19,5,5,20,6,6,30,27,29,26,31,21,30,18,27,16,19,17,21,24,29,18,17,32,16,18,19,19,18,19,19,6,15,5,19,5,5,4,5,18,19,6,6,19,5,5,31,31,26,31,26,19,31,16,32,17,18,17,17,32,25,17,18,28,16,19,18,8803.41985199376000
